,conId,symbol,secType,lastTradeDateOrContractMonth,strike,right,multiplier,exchange,primaryExchange,currency,localSymbol,tradingClass,includeExpired,secIdType,secId,comboLegsDescrip,comboLegs,underComp
1092,308586988,AAPL,OPT,2019/6/21,185,P,100,SMART,,USD,AAPL  190621P00185000,AAPL,FALSE,,,,,
1093,308586994,AAPL,OPT,2019/6/21,190,P,100,SMART,,USD,AAPL  190621P00190000,AAPL,FALSE,,,,,
1094,308586999,AAPL,OPT,2019/6/21,195,P,100,SMART,,USD,AAPL  190621P00195000,AAPL,FALSE,,,,,
1095,308587000,AAPL,OPT,2019/6/21,200,P,100,SMART,,USD,AAPL  190621P00200000,AAPL,FALSE,,,,,
1096,308587005,AAPL,OPT,2019/6/21,205,P,100,SMART,,USD,AAPL  190621P00205000,AAPL,FALSE,,,,,
1097,308587019,AAPL,OPT,2019/6/21,220,P,100,SMART,,USD,AAPL  190621P00220000,AAPL,FALSE,,,,,
1098,308587022,AAPL,OPT,2019/6/21,225,P,100,SMART,,USD,AAPL  190621P00225000,AAPL,FALSE,,,,,
1099,308587024,AAPL,OPT,2019/6/21,230,P,100,SMART,,USD,AAPL  190621P00230000,AAPL,FALSE,,,,,
1100,308587029,AAPL,OPT,2019/6/21,235,P,100,SMART,,USD,AAPL  190621P00235000,AAPL,FALSE,,,,,
1101,308587034,AAPL,OPT,2019/6/21,240,P,100,SMART,,USD,AAPL  190621P00240000,AAPL,FALSE,,,,,
1102,308587039,AAPL,OPT,2019/6/21,245,P,100,SMART,,USD,AAPL  190621P00245000,AAPL,FALSE,,,,,
1103,308587046,AAPL,OPT,2019/6/21,255,P,100,SMART,,USD,AAPL  190621P00255000,AAPL,FALSE,,,,,
1104,308587052,AAPL,OPT,2019/6/21,265,P,100,SMART,,USD,AAPL  190621P00265000,AAPL,FALSE,,,,,
1105,308587063,AAPL,OPT,2019/6/21,275,P,100,SMART,,USD,AAPL  190621P00275000,AAPL,FALSE,,,,,
1106,308587064,AAPL,OPT,2019/6/21,280,P,100,SMART,,USD,AAPL  190621P00280000,AAPL,FALSE,,,,,
1018,308254612,AAPL,OPT,2018/4/6,148,P,100,SMART,,USD,AAPL  180406P00148000,AAPL,FALSE,,,,,
1019,308254619,AAPL,OPT,2018/4/6,149,P,100,SMART,,USD,AAPL  180406P00149000,AAPL,FALSE,,,,,
1020,308254626,AAPL,OPT,2018/4/6,150,P,100,SMART,,USD,AAPL  180406P00150000,AAPL,FALSE,,,,,
1021,308254631,AAPL,OPT,2018/4/6,152.5,P,100,SMART,,USD,AAPL  180406P00152500,AAPL,FALSE,,,,,
1022,308254632,AAPL,OPT,2018/4/6,155,P,100,SMART,,USD,AAPL  180406P00155000,AAPL,FALSE,,,,,
1023,308254637,AAPL,OPT,2018/4/6,157.5,P,100,SMART,,USD,AAPL  180406P00157500,AAPL,FALSE,,,,,
1024,308254643,AAPL,OPT,2018/4/6,160,P,100,SMART,,USD,AAPL  180406P00160000,AAPL,FALSE,,,,,
1025,308254649,AAPL,OPT,2018/4/6,162.5,P,100,SMART,,USD,AAPL  180406P00162500,AAPL,FALSE,,,,,
1026,308254652,AAPL,OPT,2018/4/6,165,P,100,SMART,,USD,AAPL  180406P00165000,AAPL,FALSE,,,,,
1027,308254657,AAPL,OPT,2018/4/6,167.5,P,100,SMART,,USD,AAPL  180406P00167500,AAPL,FALSE,,,,,
1028,308254660,AAPL,OPT,2018/4/6,170,P,100,SMART,,USD,AAPL  180406P00170000,AAPL,FALSE,,,,,
1029,308254667,AAPL,OPT,2018/4/6,172.5,P,100,SMART,,USD,AAPL  180406P00172500,AAPL,FALSE,,,,,
1030,308254670,AAPL,OPT,2018/4/6,175,P,100,SMART,,USD,AAPL  180406P00175000,AAPL,FALSE,,,,,
1031,308254677,AAPL,OPT,2018/4/6,177.5,P,100,SMART,,USD,AAPL  180406P00177500,AAPL,FALSE,,,,,
1032,308254682,AAPL,OPT,2018/4/6,180,P,100,SMART,,USD,AAPL  180406P00180000,AAPL,FALSE,,,,,
1033,308254687,AAPL,OPT,2018/4/6,182.5,P,100,SMART,,USD,AAPL  180406P00182500,AAPL,FALSE,,,,,
1034,308254691,AAPL,OPT,2018/4/6,185,P,100,SMART,,USD,AAPL  180406P00185000,AAPL,FALSE,,,,,
1035,308254694,AAPL,OPT,2018/4/6,187.5,P,100,SMART,,USD,AAPL  180406P00187500,AAPL,FALSE,,,,,
1036,308254700,AAPL,OPT,2018/4/6,190,P,100,SMART,,USD,AAPL  180406P00190000,AAPL,FALSE,,,,,
1037,308254706,AAPL,OPT,2018/4/6,192.5,P,100,SMART,,USD,AAPL  180406P00192500,AAPL,FALSE,,,,,
1038,308254711,AAPL,OPT,2018/4/6,195,P,100,SMART,,USD,AAPL  180406P00195000,AAPL,FALSE,,,,,
1039,308254712,AAPL,OPT,2018/4/6,197.5,P,100,SMART,,USD,AAPL  180406P00197500,AAPL,FALSE,,,,,
1040,308254727,AAPL,OPT,2018/4/6,202.5,P,100,SMART,,USD,AAPL  180406P00202500,AAPL,FALSE,,,,,
1115,309076032,AAPL,OPT,2018/4/6,212.5,C,100,SMART,,USD,AAPL  180406C00212500,AAPL,FALSE,,,,,
1116,309076037,AAPL,OPT,2018/4/6,215,C,100,SMART,,USD,AAPL  180406C00215000,AAPL,FALSE,,,,,
1117,309076047,AAPL,OPT,2018/4/6,212.5,P,100,SMART,,USD,AAPL  180406P00212500,AAPL,FALSE,,,,,
1118,309076049,AAPL,OPT,2018/4/6,215,P,100,SMART,,USD,AAPL  180406P00215000,AAPL,FALSE,,,,,
1256,309395864,AAPL,OPT,2018/4/6,135,C,100,SMART,,USD,AAPL  180406C00135000,AAPL,FALSE,,,,,
1257,309395869,AAPL,OPT,2018/4/6,140,C,100,SMART,,USD,AAPL  180406C00140000,AAPL,FALSE,,,,,
1258,309395873,AAPL,OPT,2018/4/6,135,P,100,SMART,,USD,AAPL  180406P00135000,AAPL,FALSE,,,,,
1259,309395876,AAPL,OPT,2018/4/6,140,P,100,SMART,,USD,AAPL  180406P00140000,AAPL,FALSE,,,,,
1570,308254531,AAPL,OPT,2018/4/6,175,C,100,SMART,,USD,AAPL  180406C00175000,AAPL,FALSE,,,,,
1571,308254552,AAPL,OPT,2018/4/6,187.5,C,100,SMART,,USD,AAPL  180406C00187500,AAPL,FALSE,,,,,
1572,308254581,AAPL,OPT,2018/4/6,202.5,C,100,SMART,,USD,AAPL  180406C00202500,AAPL,FALSE,,,,,
1573,308254586,AAPL,OPT,2018/4/6,205,C,100,SMART,,USD,AAPL  180406C00205000,AAPL,FALSE,,,,,
1574,308254722,AAPL,OPT,2018/4/6,200,P,100,SMART,,USD,AAPL  180406P00200000,AAPL,FALSE,,,,,
1575,308254728,AAPL,OPT,2018/4/6,205,P,100,SMART,,USD,AAPL  180406P00205000,AAPL,FALSE,,,,,
1576,308254733,AAPL,OPT,2018/4/6,207.5,P,100,SMART,,USD,AAPL  180406P00207500,AAPL,FALSE,,,,,
1601,309076029,AAPL,OPT,2018/4/6,210,C,100,SMART,,USD,AAPL  180406C00210000,AAPL,FALSE,,,,,
1602,309076042,AAPL,OPT,2018/4/6,210,P,100,SMART,,USD,AAPL  180406P00210000,AAPL,FALSE,,,,,
1119,309076052,AAPL,OPT,2018/4/13,148,C,100,SMART,,USD,AAPL  180413C00148000,AAPL,FALSE,,,,,
1120,309076062,AAPL,OPT,2018/4/13,150,C,100,SMART,,USD,AAPL  180413C00150000,AAPL,FALSE,,,,,
1121,309076071,AAPL,OPT,2018/4/13,155,C,100,SMART,,USD,AAPL  180413C00155000,AAPL,FALSE,,,,,
1122,309076072,AAPL,OPT,2018/4/13,157.5,C,100,SMART,,USD,AAPL  180413C00157500,AAPL,FALSE,,,,,
1123,309076077,AAPL,OPT,2018/4/13,160,C,100,SMART,,USD,AAPL  180413C00160000,AAPL,FALSE,,,,,
1124,309076086,AAPL,OPT,2018/4/13,165,C,100,SMART,,USD,AAPL  180413C00165000,AAPL,FALSE,,,,,
1125,309076089,AAPL,OPT,2018/4/13,167.5,C,100,SMART,,USD,AAPL  180413C00167500,AAPL,FALSE,,,,,
1126,309076092,AAPL,OPT,2018/4/13,170,C,100,SMART,,USD,AAPL  180413C00170000,AAPL,FALSE,,,,,
1127,309076099,AAPL,OPT,2018/4/13,172.5,C,100,SMART,,USD,AAPL  180413C00172500,AAPL,FALSE,,,,,
1128,309076102,AAPL,OPT,2018/4/13,175,C,100,SMART,,USD,AAPL  180413C00175000,AAPL,FALSE,,,,,
1129,309076105,AAPL,OPT,2018/4/13,177.5,C,100,SMART,,USD,AAPL  180413C00177500,AAPL,FALSE,,,,,
1130,309076108,AAPL,OPT,2018/4/13,180,C,100,SMART,,USD,AAPL  180413C00180000,AAPL,FALSE,,,,,
1131,309076119,AAPL,OPT,2018/4/13,185,C,100,SMART,,USD,AAPL  180413C00185000,AAPL,FALSE,,,,,
1132,309076129,AAPL,OPT,2018/4/13,192.5,C,100,SMART,,USD,AAPL  180413C00192500,AAPL,FALSE,,,,,
1133,309076132,AAPL,OPT,2018/4/13,195,C,100,SMART,,USD,AAPL  180413C00195000,AAPL,FALSE,,,,,
1134,309076139,AAPL,OPT,2018/4/13,197.5,C,100,SMART,,USD,AAPL  180413C00197500,AAPL,FALSE,,,,,
1135,309076142,AAPL,OPT,2018/4/13,200,C,100,SMART,,USD,AAPL  180413C00200000,AAPL,FALSE,,,,,
1136,309076144,AAPL,OPT,2018/4/13,202.5,C,100,SMART,,USD,AAPL  180413C00202500,AAPL,FALSE,,,,,
1137,309076149,AAPL,OPT,2018/4/13,205,C,100,SMART,,USD,AAPL  180413C00205000,AAPL,FALSE,,,,,
1138,309076162,AAPL,OPT,2018/4/13,212.5,C,100,SMART,,USD,AAPL  180413C00212500,AAPL,FALSE,,,,,
1139,309076167,AAPL,OPT,2018/4/13,215,C,100,SMART,,USD,AAPL  180413C00215000,AAPL,FALSE,,,,,
1168,309076284,AAPL,OPT,2020/1/17,205,C,100,SMART,,USD,AAPL  200117C00205000,AAPL,FALSE,,,,,
1169,309076289,AAPL,OPT,2020/1/17,215,C,100,SMART,,USD,AAPL  200117C00215000,AAPL,FALSE,,,,,
1170,309076292,AAPL,OPT,2020/1/17,225,C,100,SMART,,USD,AAPL  200117C00225000,AAPL,FALSE,,,,,
1171,309076299,AAPL,OPT,2020/1/17,235,C,100,SMART,,USD,AAPL  200117C00235000,AAPL,FALSE,,,,,
1172,309076302,AAPL,OPT,2020/1/17,245,C,100,SMART,,USD,AAPL  200117C00245000,AAPL,FALSE,,,,,
1173,309076304,AAPL,OPT,2020/1/17,255,C,100,SMART,,USD,AAPL  200117C00255000,AAPL,FALSE,,,,,
1174,309076309,AAPL,OPT,2020/1/17,270,C,100,SMART,,USD,AAPL  200117C00270000,AAPL,FALSE,,,,,
1175,309076314,AAPL,OPT,2020/1/17,280,C,100,SMART,,USD,AAPL  200117C00280000,AAPL,FALSE,,,,,
1176,309076326,AAPL,OPT,2020/1/17,205,P,100,SMART,,USD,AAPL  200117P00205000,AAPL,FALSE,,,,,
1177,309076338,AAPL,OPT,2020/1/17,235,P,100,SMART,,USD,AAPL  200117P00235000,AAPL,FALSE,,,,,
1178,309076343,AAPL,OPT,2020/1/17,245,P,100,SMART,,USD,AAPL  200117P00245000,AAPL,FALSE,,,,,
1179,309076354,AAPL,OPT,2020/1/17,280,P,100,SMART,,USD,AAPL  200117P00280000,AAPL,FALSE,,,,,
1180,309076359,AAPL,OPT,2020/1/17,290,P,100,SMART,,USD,AAPL  200117P00290000,AAPL,FALSE,,,,,
1181,309076360,AAPL,OPT,2020/1/17,300,P,100,SMART,,USD,AAPL  200117P00300000,AAPL,FALSE,,,,,
1182,309076365,AAPL,OPT,2020/6/19,100,C,100,SMART,,USD,AAPL  200619C00100000,AAPL,FALSE,,,,,
1183,309076371,AAPL,OPT,2020/6/19,105,C,100,SMART,,USD,AAPL  200619C00105000,AAPL,FALSE,,,,,
1184,309076374,AAPL,OPT,2020/6/19,110,C,100,SMART,,USD,AAPL  200619C00110000,AAPL,FALSE,,,,,
1185,309076377,AAPL,OPT,2020/6/19,115,C,100,SMART,,USD,AAPL  200619C00115000,AAPL,FALSE,,,,,
1186,309076380,AAPL,OPT,2020/6/19,120,C,100,SMART,,USD,AAPL  200619C00120000,AAPL,FALSE,,,,,
1187,309076384,AAPL,OPT,2020/6/19,125,C,100,SMART,,USD,AAPL  200619C00125000,AAPL,FALSE,,,,,
1188,309076389,AAPL,OPT,2020/6/19,130,C,100,SMART,,USD,AAPL  200619C00130000,AAPL,FALSE,,,,,
1189,309076394,AAPL,OPT,2020/6/19,135,C,100,SMART,,USD,AAPL  200619C00135000,AAPL,FALSE,,,,,
1190,309076399,AAPL,OPT,2020/6/19,140,C,100,SMART,,USD,AAPL  200619C00140000,AAPL,FALSE,,,,,
1191,309076401,AAPL,OPT,2020/6/19,145,C,100,SMART,,USD,AAPL  200619C00145000,AAPL,FALSE,,,,,
1192,309076411,AAPL,OPT,2020/6/19,150,C,100,SMART,,USD,AAPL  200619C00150000,AAPL,FALSE,,,,,
1193,309076414,AAPL,OPT,2020/6/19,155,C,100,SMART,,USD,AAPL  200619C00155000,AAPL,FALSE,,,,,
1194,309076419,AAPL,OPT,2020/6/19,160,C,100,SMART,,USD,AAPL  200619C00160000,AAPL,FALSE,,,,,
1195,309076422,AAPL,OPT,2020/6/19,165,C,100,SMART,,USD,AAPL  200619C00165000,AAPL,FALSE,,,,,
1196,309076428,AAPL,OPT,2020/6/19,170,C,100,SMART,,USD,AAPL  200619C00170000,AAPL,FALSE,,,,,
1197,309076434,AAPL,OPT,2020/6/19,175,C,100,SMART,,USD,AAPL  200619C00175000,AAPL,FALSE,,,,,
1198,309076439,AAPL,OPT,2020/6/19,180,C,100,SMART,,USD,AAPL  200619C00180000,AAPL,FALSE,,,,,
1199,309076440,AAPL,OPT,2020/6/19,185,C,100,SMART,,USD,AAPL  200619C00185000,AAPL,FALSE,,,,,
1200,309076445,AAPL,OPT,2020/6/19,190,C,100,SMART,,USD,AAPL  200619C00190000,AAPL,FALSE,,,,,
1201,309076449,AAPL,OPT,2020/6/19,195,C,100,SMART,,USD,AAPL  200619C00195000,AAPL,FALSE,,,,,
1202,309076452,AAPL,OPT,2020/6/19,200,C,100,SMART,,USD,AAPL  200619C00200000,AAPL,FALSE,,,,,
1203,309076459,AAPL,OPT,2020/6/19,205,C,100,SMART,,USD,AAPL  200619C00205000,AAPL,FALSE,,,,,
1204,309076462,AAPL,OPT,2020/6/19,210,C,100,SMART,,USD,AAPL  200619C00210000,AAPL,FALSE,,,,,
1205,309076464,AAPL,OPT,2020/6/19,215,C,100,SMART,,USD,AAPL  200619C00215000,AAPL,FALSE,,,,,
1206,309076469,AAPL,OPT,2020/6/19,220,C,100,SMART,,USD,AAPL  200619C00220000,AAPL,FALSE,,,,,
1207,309076474,AAPL,OPT,2020/6/19,225,C,100,SMART,,USD,AAPL  200619C00225000,AAPL,FALSE,,,,,
1208,309076479,AAPL,OPT,2020/6/19,230,C,100,SMART,,USD,AAPL  200619C00230000,AAPL,FALSE,,,,,
1209,309076492,AAPL,OPT,2020/6/19,250,C,100,SMART,,USD,AAPL  200619C00250000,AAPL,FALSE,,,,,
1210,309076498,AAPL,OPT,2020/6/19,260,C,100,SMART,,USD,AAPL  200619C00260000,AAPL,FALSE,,,,,
1211,309076504,AAPL,OPT,2020/6/19,280,C,100,SMART,,USD,AAPL  200619C00280000,AAPL,FALSE,,,,,
1212,309076509,AAPL,OPT,2020/6/19,290,C,100,SMART,,USD,AAPL  200619C00290000,AAPL,FALSE,,,,,
1213,309076513,AAPL,OPT,2020/6/19,300,C,100,SMART,,USD,AAPL  200619C00300000,AAPL,FALSE,,,,,
1214,309076523,AAPL,OPT,2020/6/19,105,P,100,SMART,,USD,AAPL  200619P00105000,AAPL,FALSE,,,,,
1215,309076526,AAPL,OPT,2020/6/19,110,P,100,SMART,,USD,AAPL  200619P00110000,AAPL,FALSE,,,,,
1216,309076528,AAPL,OPT,2020/6/19,115,P,100,SMART,,USD,AAPL  200619P00115000,AAPL,FALSE,,,,,
1217,309076533,AAPL,OPT,2020/6/19,120,P,100,SMART,,USD,AAPL  200619P00120000,AAPL,FALSE,,,,,
1218,309076543,AAPL,OPT,2020/6/19,130,P,100,SMART,,USD,AAPL  200619P00130000,AAPL,FALSE,,,,,
1219,309076551,AAPL,OPT,2020/6/19,140,P,100,SMART,,USD,AAPL  200619P00140000,AAPL,FALSE,,,,,
1220,309076557,AAPL,OPT,2020/6/19,150,P,100,SMART,,USD,AAPL  200619P00150000,AAPL,FALSE,,,,,
1221,309076563,AAPL,OPT,2020/6/19,155,P,100,SMART,,USD,AAPL  200619P00155000,AAPL,FALSE,,,,,
1222,309076569,AAPL,OPT,2020/6/19,165,P,100,SMART,,USD,AAPL  200619P00165000,AAPL,FALSE,,,,,
1223,309076586,AAPL,OPT,2020/6/19,185,P,100,SMART,,USD,AAPL  200619P00185000,AAPL,FALSE,,,,,
1224,309076591,AAPL,OPT,2020/6/19,190,P,100,SMART,,USD,AAPL  200619P00190000,AAPL,FALSE,,,,,
1225,309076593,AAPL,OPT,2020/6/19,195,P,100,SMART,,USD,AAPL  200619P00195000,AAPL,FALSE,,,,,
1226,309076596,AAPL,OPT,2020/6/19,200,P,100,SMART,,USD,AAPL  200619P00200000,AAPL,FALSE,,,,,
1227,309076609,AAPL,OPT,2020/6/19,215,P,100,SMART,,USD,AAPL  200619P00215000,AAPL,FALSE,,,,,
1228,309076622,AAPL,OPT,2020/6/19,230,P,100,SMART,,USD,AAPL  200619P00230000,AAPL,FALSE,,,,,
1229,309076624,AAPL,OPT,2020/6/19,235,P,100,SMART,,USD,AAPL  200619P00235000,AAPL,FALSE,,,,,
1230,309076629,AAPL,OPT,2020/6/19,240,P,100,SMART,,USD,AAPL  200619P00240000,AAPL,FALSE,,,,,
1231,309076634,AAPL,OPT,2020/6/19,245,P,100,SMART,,USD,AAPL  200619P00245000,AAPL,FALSE,,,,,
1232,309076643,AAPL,OPT,2020/6/19,260,P,100,SMART,,USD,AAPL  200619P00260000,AAPL,FALSE,,,,,
1233,309076646,AAPL,OPT,2020/6/19,270,P,100,SMART,,USD,AAPL  200619P00270000,AAPL,FALSE,,,,,
1234,309076658,AAPL,OPT,2020/6/19,300,P,100,SMART,,USD,AAPL  200619P00300000,AAPL,FALSE,,,,,
1140,309076168,AAPL,OPT,2018/4/13,148,P,100,SMART,,USD,AAPL  180413P00148000,AAPL,FALSE,,,,,
1141,309076173,AAPL,OPT,2018/4/13,149,P,100,SMART,,USD,AAPL  180413P00149000,AAPL,FALSE,,,,,
1142,309076179,AAPL,OPT,2018/4/13,150,P,100,SMART,,USD,AAPL  180413P00150000,AAPL,FALSE,,,,,
1143,309076185,AAPL,OPT,2018/4/13,155,P,100,SMART,,USD,AAPL  180413P00155000,AAPL,FALSE,,,,,
1239,309317103,AAPL,OPT,2018/5/18,205,C,100,SMART,,USD,AAPL  180518C00205000,AAPL,FALSE,,,,,
1240,309317105,AAPL,OPT,2018/5/18,215,C,100,SMART,,USD,AAPL  180518C00215000,AAPL,FALSE,,,,,
1241,309317108,AAPL,OPT,2018/5/18,205,P,100,SMART,,USD,AAPL  180518P00205000,AAPL,FALSE,,,,,
1242,309317115,AAPL,OPT,2018/5/18,215,P,100,SMART,,USD,AAPL  180518P00215000,AAPL,FALSE,,,,,
1243,309317118,AAPL,OPT,2018/11/16,260,C,100,SMART,,USD,AAPL  181116C00260000,AAPL,FALSE,,,,,
1244,309317122,AAPL,OPT,2018/11/16,260,P,100,SMART,,USD,AAPL  181116P00260000,AAPL,FALSE,,,,,
1245,309317127,AAPL,OPT,2019/6/21,95,C,100,SMART,,USD,AAPL  190621C00095000,AAPL,FALSE,,,,,
1246,309317133,AAPL,OPT,2020/6/19,90,C,100,SMART,,USD,AAPL  200619C00090000,AAPL,FALSE,,,,,
1247,309317139,AAPL,OPT,2020/6/19,95,C,100,SMART,,USD,AAPL  200619C00095000,AAPL,FALSE,,,,,
1248,309317145,AAPL,OPT,2020/6/19,95,P,100,SMART,,USD,AAPL  200619P00095000,AAPL,FALSE,,,,,
1144,309076188,AAPL,OPT,2018/4/13,157.5,P,100,SMART,,USD,AAPL  180413P00157500,AAPL,FALSE,,,,,
1145,309076192,AAPL,OPT,2018/4/13,160,P,100,SMART,,USD,AAPL  180413P00160000,AAPL,FALSE,,,,,
1146,309076197,AAPL,OPT,2018/4/13,162.5,P,100,SMART,,USD,AAPL  180413P00162500,AAPL,FALSE,,,,,
1147,309076202,AAPL,OPT,2018/4/13,165,P,100,SMART,,USD,AAPL  180413P00165000,AAPL,FALSE,,,,,
1148,309076207,AAPL,OPT,2018/4/13,167.5,P,100,SMART,,USD,AAPL  180413P00167500,AAPL,FALSE,,,,,
1149,309076209,AAPL,OPT,2018/4/13,170,P,100,SMART,,USD,AAPL  180413P00170000,AAPL,FALSE,,,,,
1150,309076212,AAPL,OPT,2018/4/13,172.5,P,100,SMART,,USD,AAPL  180413P00172500,AAPL,FALSE,,,,,
1151,309076219,AAPL,OPT,2018/4/13,175,P,100,SMART,,USD,AAPL  180413P00175000,AAPL,FALSE,,,,,
1152,309076222,AAPL,OPT,2018/4/13,177.5,P,100,SMART,,USD,AAPL  180413P00177500,AAPL,FALSE,,,,,
1153,309076224,AAPL,OPT,2018/4/13,180,P,100,SMART,,USD,AAPL  180413P00180000,AAPL,FALSE,,,,,
1154,309076229,AAPL,OPT,2018/4/13,182.5,P,100,SMART,,USD,AAPL  180413P00182500,AAPL,FALSE,,,,,
1155,309076234,AAPL,OPT,2018/4/13,185,P,100,SMART,,USD,AAPL  180413P00185000,AAPL,FALSE,,,,,
1156,309076239,AAPL,OPT,2018/4/13,187.5,P,100,SMART,,USD,AAPL  180413P00187500,AAPL,FALSE,,,,,
1157,309076241,AAPL,OPT,2018/4/13,190,P,100,SMART,,USD,AAPL  180413P00190000,AAPL,FALSE,,,,,
1158,309076244,AAPL,OPT,2018/4/13,192.5,P,100,SMART,,USD,AAPL  180413P00192500,AAPL,FALSE,,,,,
1264,309395898,AAPL,OPT,2018/11/16,95,C,100,SMART,,USD,AAPL  181116C00095000,AAPL,FALSE,,,,,
1265,309395903,AAPL,OPT,2018/11/16,95,P,100,SMART,,USD,AAPL  181116P00095000,AAPL,FALSE,,,,,
1266,309395906,AAPL,OPT,2019/6/21,90,C,100,SMART,,USD,AAPL  190621C00090000,AAPL,FALSE,,,,,
1267,309395911,AAPL,OPT,2019/6/21,90,P,100,SMART,,USD,AAPL  190621P00090000,AAPL,FALSE,,,,,
1268,247608420,AAPL,OPT,2019/1/18,105,C,100,SMART,,USD,AAPL  190118C00105000,AAPL,FALSE,,,,,
1269,247608427,AAPL,OPT,2019/1/18,110,C,100,SMART,,USD,AAPL  190118C00110000,AAPL,FALSE,,,,,
1270,247608430,AAPL,OPT,2019/1/18,115,C,100,SMART,,USD,AAPL  190118C00115000,AAPL,FALSE,,,,,
1271,247608437,AAPL,OPT,2019/1/18,125,C,100,SMART,,USD,AAPL  190118C00125000,AAPL,FALSE,,,,,
1272,247608447,AAPL,OPT,2019/1/18,135,C,100,SMART,,USD,AAPL  190118C00135000,AAPL,FALSE,,,,,
1273,247608453,AAPL,OPT,2019/1/18,145,C,100,SMART,,USD,AAPL  190118C00145000,AAPL,FALSE,,,,,
1274,247608493,AAPL,OPT,2019/1/18,115,P,100,SMART,,USD,AAPL  190118P00115000,AAPL,FALSE,,,,,
1275,247608499,AAPL,OPT,2019/1/18,120,P,100,SMART,,USD,AAPL  190118P00120000,AAPL,FALSE,,,,,
1276,247608502,AAPL,OPT,2019/1/18,125,P,100,SMART,,USD,AAPL  190118P00125000,AAPL,FALSE,,,,,
1277,247608505,AAPL,OPT,2019/1/18,130,P,100,SMART,,USD,AAPL  190118P00130000,AAPL,FALSE,,,,,
1278,247608528,AAPL,OPT,2019/1/18,85,P,100,SMART,,USD,AAPL  190118P00085000,AAPL,FALSE,,,,,
1279,247608538,AAPL,OPT,2019/1/18,95,P,100,SMART,,USD,AAPL  190118P00095000,AAPL,FALSE,,,,,
1280,247746027,AAPL,OPT,2019/1/18,47.5,C,100,SMART,,USD,AAPL  190118C00047500,AAPL,FALSE,,,,,
1281,247746037,AAPL,OPT,2019/1/18,65,C,100,SMART,,USD,AAPL  190118C00065000,AAPL,FALSE,,,,,
1282,247746077,AAPL,OPT,2019/1/18,75,P,100,SMART,,USD,AAPL  190118P00075000,AAPL,FALSE,,,,,
1283,251503202,AAPL,OPT,2019/1/18,170,P,100,SMART,,USD,AAPL  190118P00170000,AAPL,FALSE,,,,,
1284,264827119,AAPL,OPT,2019/1/18,185,P,100,SMART,,USD,AAPL  190118P00185000,AAPL,FALSE,,,,,
1285,264991589,AAPL,OPT,2019/1/18,195,P,100,SMART,,USD,AAPL  190118P00195000,AAPL,FALSE,,,,,
1286,265159995,AAPL,OPT,2018/6/15,100,C,100,SMART,,USD,AAPL  180615C00100000,AAPL,FALSE,,,,,
1287,265160063,AAPL,OPT,2018/6/15,105,C,100,SMART,,USD,AAPL  180615C00105000,AAPL,FALSE,,,,,
1288,265160069,AAPL,OPT,2018/6/15,115,C,100,SMART,,USD,AAPL  180615C00115000,AAPL,FALSE,,,,,
1289,265160074,AAPL,OPT,2018/6/15,120,C,100,SMART,,USD,AAPL  180615C00120000,AAPL,FALSE,,,,,
1290,265160091,AAPL,OPT,2018/6/15,140,C,100,SMART,,USD,AAPL  180615C00140000,AAPL,FALSE,,,,,
1291,265160118,AAPL,OPT,2018/6/15,170,C,100,SMART,,USD,AAPL  180615C00170000,AAPL,FALSE,,,,,
1292,265160121,AAPL,OPT,2018/6/15,175,C,100,SMART,,USD,AAPL  180615C00175000,AAPL,FALSE,,,,,
1293,265160124,AAPL,OPT,2018/6/15,180,C,100,SMART,,USD,AAPL  180615C00180000,AAPL,FALSE,,,,,
1294,265160132,AAPL,OPT,2018/6/15,185,C,100,SMART,,USD,AAPL  180615C00185000,AAPL,FALSE,,,,,
1295,265160172,AAPL,OPT,2018/6/15,100,P,100,SMART,,USD,AAPL  180615P00100000,AAPL,FALSE,,,,,
1296,265160183,AAPL,OPT,2018/6/15,110,P,100,SMART,,USD,AAPL  180615P00110000,AAPL,FALSE,,,,,
1297,265160189,AAPL,OPT,2018/6/15,115,P,100,SMART,,USD,AAPL  180615P00115000,AAPL,FALSE,,,,,
1298,268325702,AAPL,OPT,2018/6/15,200,C,100,SMART,,USD,AAPL  180615C00200000,AAPL,FALSE,,,,,
1299,268325705,AAPL,OPT,2018/6/15,200,P,100,SMART,,USD,AAPL  180615P00200000,AAPL,FALSE,,,,,
1300,268325714,AAPL,OPT,2019/1/18,200,P,100,SMART,,USD,AAPL  190118P00200000,AAPL,FALSE,,,,,
1301,270640857,AAPL,OPT,2018/6/15,210,P,100,SMART,,USD,AAPL  180615P00210000,AAPL,FALSE,,,,,
1302,270640879,AAPL,OPT,2019/1/18,210,P,100,SMART,,USD,AAPL  190118P00210000,AAPL,FALSE,,,,,
1303,275652682,AAPL,OPT,2018/6/15,205,P,100,SMART,,USD,AAPL  180615P00205000,AAPL,FALSE,,,,,
1304,275652772,AAPL,OPT,2018/6/15,230,P,100,SMART,,USD,AAPL  180615P00230000,AAPL,FALSE,,,,,
1305,275652807,AAPL,OPT,2018/6/15,245,P,100,SMART,,USD,AAPL  180615P00245000,AAPL,FALSE,,,,,
1306,275652819,AAPL,OPT,2018/6/15,250,P,100,SMART,,USD,AAPL  180615P00250000,AAPL,FALSE,,,,,
1307,275652842,AAPL,OPT,2019/1/18,235,C,100,SMART,,USD,AAPL  190118C00235000,AAPL,FALSE,,,,,
